Volcano Number,Eruption Number,Volcano Name,Area of Activity,VEI,Start Date,days,End Date,Eruption Category,Evidence Method (dating),Latitude,Longitude
268040,16585,Gamkonora,,2,1885--,,--,Confirmed Eruption,Observations: Reported,1.38,127.53
345060,11079,Irazu,,2,1885--,,--,Confirmed Eruption,Observations: Reported,9.979,-83.852
343030,10803,Izalco,,2,1885--,,--,Confirmed Eruption,Observations: Reported,13.813,-89.633
251030,14943,Karkar,,2,1885--,,--,Confirmed Eruption,Observations: Reported,-4.647,145.976
273070,16849,Taal,,NA,1885--,,--,Uncertain Eruption,,14.002,120.993
371022,12508,Eldey,Reykjaneshryggur (NW of Eldey),2,1884-07-26,,--,Uncertain Eruption,,63.733,-23
290210,18800,Ushishur,SE caldera wall,1,1884-7-,,--,Confirmed Eruption,Observations: Reported,47.52,152.8
223030,14086,Nyiragongo,Southern pit,1,1884--,,--,Confirmed Eruption,Observations: Reported,-1.52,29.25
282030,16924,Suwanosejima,Northeastern summit crater (O-take),1,1884--,,--,Confirmed Eruption,Observations: Reported,29.638,129.714
257040,15245,Ambrym,Marum and/or Benbow,2,1884--,,--,Confirmed Eruption,Observations: Reported,-16.25,168.12
252010,14980,Langila,,2,1884--,,--,Confirmed Eruption,Observations: Reported,-5.525,148.42
321010,20466,Baker,Sherman Crater,NA,1884--,,--,Uncertain Eruption,,48.777,-121.813
251010,14871,Bam,,NA,1884--,,--,Discredited Eruption,,-3.613,144.818
290260,18825,Chirinkotan,North foot of inner summit cone,NA,1884--,,--,Confirmed Eruption,Observations: Reported,48.98,153.48
251020,14897,Manam,,NA,1884--,,--,Uncertain Eruption,,-4.08,145.037
352050,11581,Cotopaxi,,2,1883-8-,,--,Confirmed Eruption,Observations: Reported,-0.677,-78.436
263210,15799,Sundoro,,2,1883-8-,,--,Confirmed Eruption,Observations: Reported,-7.302,109.996
272020,16723,Kanlaon,,2,1883-7-,,--,Uncertain Eruption,,10.412,123.132
241080,13557,Tongariro,Ngauruhoe (south sub-crater),2,1883-04-25,,--,Confirmed Eruption,Observations: Reported,-39.157,175.632
290161,18790,Milna,Goriaschaia Sopka,1,1883-04-15,,--,Confirmed Eruption,Observations: Reported,46.815,151.786
250010,14857,St. Andrew Strait,Tuluman,2,1883-03-28,,--,Confirmed Eruption,Observations: Reported,-2.38,147.35
251010,14870,Bam,,NA,1883-3-,,--,Uncertain Eruption,,-3.613,144.818
255020,15116,Bagana,,3,1883-12-31,,--,Confirmed Eruption,Observations: Reported,-6.137,155.196
352050,11582,Cotopaxi,,2,1883-12-,,--,Confirmed Eruption,Observations: Reported,-0.677,-78.436
345060,11214,Irazu,,NA,1883-01-03,,--,Discredited Eruption,,9.979,-83.852
357070,11975,"Chillan, Nevados de",Volcán Viejo (Volcán las Aguilas?),2,1883-01-21,,--,Uncertain Eruption,,-36.868,-71.378
311320,20007,Akutan,,2,1883--,,--,Confirmed Eruption,Observations: Reported,54.134,-165.986
257040,15244,Ambrym,Marum,2,1883--,,--,Confirmed Eruption,Observations: Reported,-16.25,168.12
284190,18531,Guguan,,2,1883--,,--,Confirmed Eruption,Observations: Reported,17.307,145.845
357110,12036,Llaima,,2,1883--,,--,Confirmed Eruption,Observations: Reported,-38.692,-71.729
311310,19981,Makushin,,2,1883--,,--,Confirmed Eruption,Observations: Reported,53.891,-166.923
311360,20067,Shishaldin,,2,1883--,,--,Confirmed Eruption,Observations: Reported,54.756,-163.97
221010,13922,"Tair, Jebel at",,2,1883--,,--,Confirmed Eruption,Observations: Reported,15.55,41.83
357120,12135,Villarrica,,2,1883--,,--,Confirmed Eruption,Observations: Reported,-39.42,-71.93
290300,17619,Kharimkotan,Severgin,3,1883--,,--,Confirmed Eruption,Observations: Reported,49.12,154.508
275001,16894,Hainan Volcanic Field,Lingao,NA,1883--,,--,Confirmed Eruption,Observations: Reported,19.905,110.229
344090,10998,Momotombo,,2,1882-09-09,,--,Confirmed Eruption,Observations: Reported,12.423,-86.539
300260,19426,Klyuchevskoy,,2,1882-9-,,--,Confirmed Eruption,Observations: Reported,56.056,160.642
343030,10800,Izalco,,2,1882-07-12,,--,Confirmed Eruption,Observations: Reported,13.813,-89.633
343100,10847,San Miguel,,2,1882-12-05,,--,Confirmed Eruption,Observations: Reported,13.434,-88.269
345060,11213,Irazu,,2,1882--,,--,Uncertain Eruption,,9.979,-83.852
264110,13715,Iya,,2,1882--,,--,Confirmed Eruption,Observations: Reported,-8.891,121.641
321030,20501,Rainier,,2,1882--,,--,Uncertain Eruption,,46.853,-121.76
300120,19132,Zhupanovsky,,2,1882--,,--,Confirmed Eruption,Observations: Reported,53.589,159.15
233020,14297,"Fournaise, Piton de la",,NA,1882--,,--,Uncertain Eruption,,-21.244,55.708
271040,16705,Makaturing,,NA,1882--,,--,Confirmed Eruption,Observations: Reported,7.644,124.317
223020,14040,Nyamulagira,North flank,NA,1882--,,--,Confirmed Eruption,Observations: Reported,-1.408,29.2
343020,10767,Santa Ana,,NA,1882--,,--,Uncertain Eruption,,13.853,-89.63
290161,18789,Milna,Goriaschaia Sopka,2,1881-9-,,--,Confirmed Eruption,Observations: Reported,46.815,151.786
241080,13556,Tongariro,Ngauruhoe,2,1881-07-06,,--,Confirmed Eruption,Observations: Reported,-39.157,175.632
283150,17882,Nasudake,Chausu-dake (west and NW side of summit),1,1881-07-01,,--,Confirmed Eruption,Observations: Reported,37.125,139.963
234010,14400,Heard,,2,1881-06-02,,--,Uncertain Eruption,,-53.106,73.513
264200,16307,Leroboleng,Burak (Kawah XXVII),2,1881-03-16,,--,Confirmed Eruption,Observations: Reported,-8.365,122.833
352020,11490,Guagua Pichincha,,2,1881-03-10,,--,Confirmed Eruption,Observations: Reported,-0.171,-78.598
261230,15554,Dempo,,2,1881-02-16,,--,Confirmed Eruption,Observations: Reported,-4.016,103.121
343030,10799,Izalco,,NA,1881-01-01,,--,Confirmed Eruption,Observations: Reported,13.813,-89.633
300100,19094,Avachinsky,,2,1881--,,--,Confirmed Eruption,Observations: Reported,53.256,158.836
351060,11325,Purace,,2,1881--,,--,Confirmed Eruption,Observations: Reported,2.32,-76.4
357020,11916,San Jose,,2,1881--,,--,Confirmed Eruption,Observations: Reported,-33.789,-69.895
357021,11909,Maipo,,NA,1881--,,--,Uncertain Eruption,,-34.164,-69.832
263340,16115,Raung,,NA,1881--,,--,Confirmed Eruption,Observations: Reported,-8.119,114.056
261080,15403,Sinabung,,NA,1881--,,--,Uncertain Eruption,,3.17,98.392
261070,15402,Singkut,,NA,1881--,,--,Confirmed Eruption,Observations: Reported,3.248,98.501
257090,15351,Traitor's Head,NE flank submarine vent,NA,1881--,,--,Confirmed Eruption,Observations: Reported,-18.754,169.238
357010,11891,Tupungatito,,NA,1881--,,--,Uncertain Eruption,,-33.425,-69.797
282090,17142,Kirishimayama,Ohachi,2,1880-9-,,--,Confirmed Eruption,Observations: Reported,31.934,130.862
261230,15553,Dempo,,2,1880-5-,,--,Confirmed Eruption,Observations: Reported,-4.016,103.121
343020,10766,Santa Ana,NW flank (Mala Cara),3,1880-3-,,--,Confirmed Eruption,Observations: Reported,13.853,-89.63
222120,14002,"Lengai, Ol Doinyo",North Crater,2,1880-12-,,--,Confirmed Eruption,Observations: Reported,-2.764,35.914
312030,20120,Pavlof,,1,1880--,,--,Confirmed Eruption,Observations: Reported,55.417,-161.894
345040,11150,Poas,,1,1880--,,--,Confirmed Eruption,Observations: Reported,10.2,-84.233
290020,18737,Raususan [Mendeleev],NE solfatara field,1,1880--,,--,Confirmed Eruption,Observations: Reported,43.979,145.733
266130,15943,Tangkoko-Duasudara,Batu Angus,1,1880--,,--,Confirmed Eruption,Observations: Reported,1.518,125.185
233010,14192,Karthala,SE flank (Badjini Massif),2,1880--,,--,Confirmed Eruption,Observations: Reported,-11.75,43.38
264040,16233,Tambora,SW part of caldera (Doro Afi Toi),2,1880--,,--,Confirmed Eruption,Observations: Reported,-8.25,118
357120,11910,Villarrica,,2,1880--,,--,Confirmed Eruption,Observations: Reported,-39.42,-71.93
382080,13023,Sete Cidades,Volcano Uncertain: submarine vent off Sao Miguel,NA,1880--,,--,Confirmed Eruption,,37.865,-25.785
360150,12452,Soufriere St. Vincent,,NA,1880--,,--,Uncertain Eruption,,13.33,-61.18
311270,19831,Vsevidof,,NA,1880--,,--,Uncertain Eruption,,53.13,-168.693
261230,15552,Dempo,,2,1879-05-18,,--,Confirmed Eruption,Observations: Reported,-4.016,103.121
343020,10765,Santa Ana,,2,1879-02-01,,--,Confirmed Eruption,Observations: Reported,13.853,-89.63
290240,18806,Sarychev Peak,,NA,1879-01-15,,--,Confirmed Eruption,Observations: Reported,48.092,153.2
345040,11149,Poas,,1,1879--,,--,Uncertain Eruption,,10.2,-84.233
300260,19425,Klyuchevskoy,,2,1879--,,--,Confirmed Eruption,Observations: Reported,56.056,160.642
321030,20500,Rainier,,2,1879--,,--,Uncertain Eruption,,46.853,-121.76
358063,12311,Reclus,,2,1879--,,--,Confirmed Eruption,Observations: Reported,-50.964,-73.585
263300,15987,Semeru,,2,1879--,,--,Confirmed Eruption,Observations: Reported,-8.108,112.922
261120,15408,Sorikmarapi,,2,1879--,,--,Confirmed Eruption,Observations: Reported,0.686,99.539
358060,12315,Lautaro,Volcano Uncertain: Between lakes San Martín and Viedma,NA,1879--,,--,Confirmed Eruption,,-49.019,-73.504
241080,13555,Tongariro,Ngauruhoe (NW sub-crater),2,1878-09-01,,--,Confirmed Eruption,Observations: Reported,-39.157,175.632
300260,19424,Klyuchevskoy,,2,1878-9-,,--,Confirmed Eruption,Observations: Reported,56.056,160.642
351060,11324,Purace,,2,1878-08-31,,--,Confirmed Eruption,Observations: Reported,2.32,-76.4
243070,14761,Lateiki,,2,1878-4-,,--,Confirmed Eruption,Observations: Reported,-19.18,-174.87
355030,11515,Isluga,,2,1878-2-,,--,Confirmed Eruption,Observations: Reported,-19.15,-68.83
251070,14969,Ritter Island,,NA,1878-12-31,,--,Uncertain Eruption,,-5.519,148.115
261170,15503,Kerinci,,2,1878-12-11,,--,Confirmed Eruption,Observations: Reported,-1.697,101.264
261140,15432,Marapi,,2,1878-12-,,--,Uncertain Eruption,,-0.38,100.474
343080,10832,Tecapa,,NA,1878-10-02,,--,Uncertain Eruption,,13.494,-88.502
344090,10997,Momotombo,,2,1878-10-14,,--,Confirmed Eruption,Observations: Reported,12.423,-86.539
358060,12314,Lautaro,,1,1878-01-18,,--,Uncertain Eruption,,-49.019,-73.504
341130,10619,Tacana,SW side,1,1878--,,--,Confirmed Eruption,Observations: Reported,15.132,-92.109
283110,17754,Asamayama,,2,1878--,,--,Uncertain Eruption,,36.406,138.523
300100,19093,Avachinsky,,2,1878--,,--,Confirmed Eruption,Observations: Reported,53.256,158.836
252010,14979,Langila,Crater 2,2,1878--,,--,Confirmed Eruption,Observations: Reported,-5.525,148.42
222160,14032,Meru,Dome NW of Ash Cone,2,1878--,,--,Confirmed Eruption,Observations: Reported,-3.244,36.75
311290,19839,Okmok,Cone A?,2,1878--,,--,Confirmed Eruption,Observations: Reported,53.43,-168.13
357040,11937,Planchon-Peteroa,Peteroa,2,1878--,,--,Confirmed Eruption,Observations: Reported,-35.223,-70.568
343020,10764,Santa Ana,,2,1878--,,--,Uncertain Eruption,,13.853,-89.63
263300,15986,Semeru,,2,1878--,,--,Confirmed Eruption,Observations: Reported,-8.108,112.922
252120,15037,Ulawun,,2,1878--,,--,Confirmed Eruption,Observations: Reported,-5.05,151.33
311270,19830,Vsevidof,West flank fissure ?,2,1878--,,--,Confirmed Eruption,Observations: Reported,53.13,-168.693
311190,19786,Amukta,,NA,1878--,,--,Confirmed Eruption,Observations: Reported,52.5,-171.252
343030,10797,Izalco,,NA,1878--,,--,Confirmed Eruption,Observations: Reported,13.813,-89.633
263300,15985,Semeru,,2,1877-9-,,--,Confirmed Eruption,Observations: Reported,-8.108,112.922
355110,11881,Llullaillaco,,2,1877-5-,,--,Confirmed Eruption,Observations: Reported,-24.72,-68.53
263310,16034,Tengger Caldera,Bromo,2,1877-04-24,,--,Confirmed Eruption,Observations: Reported,-7.942,112.95
263300,15984,Semeru,,2,1877-4-,,--,Confirmed Eruption,Observations: Reported,-8.108,112.922
357070,11974,"Chillan, Nevados de",Volcán Chillán,2,1877-02-12,,--,Confirmed Eruption,Observations: Reported,-36.868,-71.378
351100,11386,Cumbal,,2,1877-12-,,--,Confirmed Eruption,Observations: Reported,0.95,-77.87
251010,14869,Bam,,3,1877-11-13,,--,Confirmed Eruption,Observations: Reported,-3.613,144.818
243050,14736,Fonuafo'ou,,2,1877--,,--,Confirmed Eruption,Observations: Reported,-20.32,-175.42
355030,11514,Isluga,,2,1877--,,--,Confirmed Eruption,Observations: Reported,-19.15,-68.83
300260,19423,Klyuchevskoy,,2,1877--,,--,Confirmed Eruption,Observations: Reported,56.056,160.642
282030,16923,Suwanosejima,,4,1877--,,--,Confirmed Eruption,Observations: Reported,29.638,129.714
261140,15430,Marapi,,2,1876-04-04,,--,Confirmed Eruption,Observations: Reported,-0.38,100.474
273030,16783,Mayon,,1,1876-4-,,--,Confirmed Eruption,Observations: Reported,13.257,123.685
358060,12313,Lautaro,,2,1876-10-,,--,Confirmed Eruption,Observations: Reported,-49.019,-73.504
264200,16306,Leroboleng,Burak (Kawah XXVI),2,1876--,,--,Confirmed Eruption,Observations: Reported,-8.365,122.833
261160,15488,Talang,NE flank,2,1876--,,--,Confirmed Eruption,Observations: Reported,-0.979,100.681
313020,20284,Iliamna,,3,1876--,,--,Confirmed Eruption,Observations: Reported,60.032,-153.09
311190,19785,Amukta,,NA,1876--,,--,Uncertain Eruption,,52.5,-171.252
233010,14191,Karthala,SE flank (Badjini Massif),NA,1876--,,--,Confirmed Eruption,Observations: Reported,-11.75,43.38
283110,17753,Asamayama,,2,1875-06-14,,--,Confirmed Eruption,Observations: Reported,36.406,138.523
241080,13554,Tongariro,Ngauruhoe,2,1875-10-01,,--,Uncertain Eruption,,-39.157,175.632
263280,15951,Kelud,,NA,1875-01-29,,--,Discredited Eruption,,-7.935,112.314
345060,11212,Irazu,,2,1875--,,--,Confirmed Eruption,Observations: Reported,9.979,-83.852
355100,11851,Lascar,,2,1875--,,--,Confirmed Eruption,Observations: Reported,-23.37,-67.73
334050,10338,Northern EPR at 9.8°N,East Pacific Rise (9.9 deg N),NA,1875--,,--,Confirmed Eruption,Correlation: Magnetism,9.83,-104.3
273070,16847,Taal,,2,1874-07-19,,--,Confirmed Eruption,Observations: Reported,14.002,120.993
312070,20160,Veniaminof,Western intracaldera cone,2,1874-07-15,,--,Confirmed Eruption,Observations: Reported,56.17,-159.38
285011,18552,Esan,,1,1874-06-08,,--,Confirmed Eruption,Observations: Reported,41.805,141.166
341040,10445,Colima,NE flank (El Volcancito),1,1874-06-12,,--,Confirmed Eruption,Observations: Reported,19.514,-103.62
251010,14868,Bam,,2,1874-05-20,,--,Confirmed Eruption,Observations: Reported,-3.613,144.818
211060,13747,Etna,Central Crater,2,1874-5-,,--,Confirmed Eruption,Observations: Reported,37.748,14.999
357120,12131,Villarrica,,2,1874-04-16,,--,Confirmed Eruption,Observations: Reported,-39.42,-71.93
282110,17287,Asosan,Naka-dake,2,1874-02-07,,--,Confirmed Eruption,Observations: Reported,32.884,131.104
233020,14292,"Fournaise, Piton de la",,NA,1874-02-01,,--,Confirmed Eruption,Observations: Reported,-21.244,55.708
267010,16483,Ruang,,2,1874-11-15,,--,Confirmed Eruption,Observations: Reported,2.3,125.37
211020,13359,Vesuvius,,1,1874-1-,,--,Uncertain Eruption,,40.821,14.426
261170,15502,Kerinci,,2,1874--,,--,Confirmed Eruption,Observations: Reported,-1.697,101.264
257050,15300,Lopevi,,2,1874--,,--,Confirmed Eruption,Observations: Reported,-16.507,168.346
343020,19900,Santa Ana,,3,1874--,,--,Confirmed Eruption,Observations: Reported,13.853,-89.63
357110,12033,Llaima,,NA,1874--,,--,Uncertain Eruption,,-38.692,-71.729
283140,17861,Nikko-Shiranesan,Shirane-san,1,1873-03-12,,--,Confirmed Eruption,Observations: Reported,36.799,139.376
221080,13928,Erta Ale,,2,1873--,,--,Uncertain Eruption,,13.601,40.666
311070,19679,Gareloi,,2,1873--,,--,Confirmed Eruption,Observations: Reported,51.79,-178.794
264200,16305,Leroboleng,Burak (Kawah XXIV),2,1873--,,--,Confirmed Eruption,Observations: Reported,-8.365,122.833
273070,16846,Taal,,2,1873--,,--,Confirmed Eruption,Observations: Reported,14.002,120.993
311210,19794,Yunaska,,2,1873--,,--,Uncertain Eruption,,52.643,-170.629
284170,18508,Pagan,North Pagan,3,1873--,,--,Confirmed Eruption,Observations: Reported,18.13,145.8
311060,19672,Semisopochnoi,Cerberus,NA,1873--,,--,Confirmed Eruption,Observations: Reported,51.93,179.58
284080,18334,Sumisujima,31.28 N 139.92 E,NA,1873--,,--,Uncertain Eruption,,31.44,140.051
357070,11973,"Chillan, Nevados de",Volcán Chillán,2,1872-07-22,,--,Confirmed Eruption,Observations: Reported,-36.868,-71.378
284140,22243,Farallon de Pajaros,,2,1872-07-11,,--,Confirmed Eruption,Observations: Reported,20.546,144.893
357110,12032,Llaima,,2,1872-06-06,,--,Confirmed Eruption,Observations: Reported,-38.692,-71.729
357121,12078,Quetrupillan,,2,1872-06-06,,--,Uncertain Eruption,Observations: Reported,-39.496,-71.722
283140,17860,Nikko-Shiranesan,Shirane-san (SW flank),2,1872-05-14,,--,Confirmed Eruption,Observations: Reported,36.799,139.376
233020,14291,"Fournaise, Piton de la",,NA,1872-02-01,,--,Uncertain Eruption,,-21.244,55.708
242030,14698,Raoul Island,,NA,1872-02-01,,--,Discredited Eruption,,-29.27,-177.92
233010,14190,Karthala,NW flank (Diboini Plateau),2,1872--,,--,Confirmed Eruption,Observations: Reported,-11.75,43.38
251010,14867,Bam,,3,1872--,,--,Confirmed Eruption,Observations: Reported,-3.613,144.818
373030,12884,Bardarbunga,Volcano Uncertain: Dyngjuhals ?,NA,1872--,,--,Confirmed Eruption,,64.633,-17.516
357091,19916,Callaqui,,NA,1872--,,--,Discredited Eruption,,-37.92,-71.45
357040,11936,Planchon-Peteroa,,NA,1872--,,--,Uncertain Eruption,,-35.223,-70.568
261140,15429,Marapi,,2,1871-09-24,,--,Confirmed Eruption,Observations: Reported,-0.38,100.474
264110,13714,Iya,,2,1871-09-01,,--,Confirmed Eruption,Observations: Reported,-8.891,121.641
261140,15428,Marapi,,2,1871-04-24,,--,Confirmed Eruption,Observations: Reported,-0.38,100.474
284090,18367,Izu-Torishima,,NA,1871-4-,,--,Confirmed Eruption,Observations: Reported,30.484,140.303
283140,17859,Nikko-Shiranesan,Shirane-san,NA,1871-4-,,--,Uncertain Eruption,,36.799,139.376
271060,16711,Ragang,,2,1871-12-08,,--,Confirmed Eruption,Observations: Reported,7.691,124.507
352010,11432,Reventador,,2,1871-01-30,,--,Confirmed Eruption,Observations: Reported,-0.077,-77.656
257040,15243,Ambrym,,2,1871--,,--,Confirmed Eruption,Observations: Reported,-16.25,168.12
222030,13965,"Barrier, The",North flank (Teleki's Cone),2,1871--,,--,Confirmed Eruption,Observations: Reported,2.32,36.57
224010,14125,Cameroon,,2,1871--,,--,Confirmed Eruption,Observations: Reported,4.203,9.17
212050,13894,Nisyros,Plegathon and Polyvotis,2,1871--,,--,Confirmed Eruption,Observations: Reported,36.586,27.16
256010,15194,Tinakula,,2,1871--,,--,Confirmed Eruption,Observations: Reported,-10.386,165.804
357120,21005,Villarrica,,2,1871--,,--,Confirmed Eruption,Sidereal: Varve Count,-39.42,-71.93
390030,13189,Deception Island,SE side of caldera bay (Kroner Lake),NA,1871--,,--,Confirmed Eruption,Correlation: Tephrochronology,-63.001,-60.652
284070,18310,Myojinsho,Volcano Uncertain,NA,1871--,,--,Confirmed Eruption,,31.888,139.918
343030,10794,Izalco,,2,1870-05-19,,--,Uncertain Eruption,,13.813,-89.633
284080,18333,Sumisujima,18 km SW of Smith Rock,2,1870-5-,,--,Confirmed Eruption,Observations: Reported,31.44,140.051
354010,11773,"Misti, El",,1,1870-3-,,--,Uncertain Eruption,,-16.294,-71.409
233020,14289,"Fournaise, Piton de la",,NA,1870-02-01,,--,Uncertain Eruption,,-21.244,55.708
351060,11323,Purace,,2,1870-10-,,--,Confirmed Eruption,Observations: Reported,2.32,-76.4
257030,15234,Ambae,SE side Lake Manaro Lakua; Lake Voui?,2,1870--,,--,Confirmed Eruption,Observations: Reported,-15.389,167.835
321010,20464,Baker,Sherman Crater,2,1870--,,--,Confirmed Eruption,Observations: Reported,48.777,-121.813
284010,18205,Izu-Oshima,Mihara-yama,2,1870--,,--,Confirmed Eruption,Observations: Reported,34.724,139.394
344090,10996,Momotombo,,2,1870--,,--,Confirmed Eruption,Observations: Reported,12.423,-86.539
321030,20499,Rainier,,2,1870--,,--,Uncertain Eruption,,46.853,-121.76
264250,16337,Iliwerung,Iliwerung (Iliadowajo),3,1870--,,--,Confirmed Eruption,Observations: Reported,-8.532,123.573
